partner_id,partner_name,email,phone,partner_type,role,region,city,city_tier,manager_id,training_path,signup_date,activation_date,cohort_month,months_active,onboarding_days,onboarding_status,modules_assigned,modules_completed,training_completion_pct,training_status,learning_hours,videos_completed,pdfs_opened,live_sessions_attended,mentor_sessions,portal_logins_30d,days_since_last_login,reminders_sent,quiz_attempts,quiz_avg_score,assessment_score,compliance_score,certification_status,certification_date,badges_earned,customer_ready,readiness_status,deployment_status,field_visits,leads_assigned,leads_converted,conversion_rate,sales_value,tickets_handled,avg_resolution_hours,qa_audit_score,productivity_score,customer_csat,complaints_count,repeat_issue_rate,partner_nps,performance_score,leaderboard_score,global_rank,regional_rank,at_risk_flag,at_risk_reason,next_best_action
PRT04925,Partner 4925,partner4925@demoapp.ai,+91-9655055550,Field Staff,Sales,North,Lucknow,Tier 2,MGR003,Sales Excellence,2025-06-12,2025-07-04,2025-06,9,22,Standard,15,3,23.1,At Risk,25.2,15,16,1,1,10,12,5,17,62.4,54.9,57.1,Not Certified,,0,0,Not Ready,In Training,40,81,42,51.9,763199.0,25,27.5,58.0,57.8,3.41,6,14.8,-10,87.3,85.6,143,124,1,Low training progress,Assign mentor + mandatory reminders
PRT04926,Partner 4926,partner4926@demoapp.ai,+91-9235719848,Agent,Operations,West,Surat,Tier 2,MGR078,Ops Compliance Track,2025-01-29,2025-02-28,2025-01,13,30,Delayed,13,5,40.4,At Risk,14.4,7,9,3,0,10,18,4,15,63.6,56.6,66.3,Not Certified,,2,0,Not Ready,In Training,17,33,11,33.3,70265.0,105,20.9,68.9,48.6,3.3,6,20.9,16,76.8,81.3,186,173,1,Low training progress,Assign mentor + mandatory reminders
PRT04927,Partner 4927,partner4927@demoapp.ai,+91-9754966464,Franchise,Technician,East,Bhubaneswar,Tier 2,MGR060,Field Technician Bootcamp,2024-06-05,2024-06-27,2024-06,21,22,Standard,10,5,51.7,At Risk,19.6,7,9,4,1,24,0,3,9,57.8,71.0,76.6,Not Certified,,0,0,Not Ready,In Training,12,39,20,51.3,214141.0,142,23.4,81.5,58.9,3.29,10,20.7,19,82.1,85.8,141,81,0,Low performance,Complete final certification
PRT04928,Partner 4928,partner4928@demoapp.ai,+91-9434112821,Field Staff,Sales,West,Mumbai,Tier 1,MGR077,Sales Excellence,2025-10-21,2025-11-21,2025-10,4,31,Delayed,8,2,26.1,At Risk,16.4,3,5,1,1,16,9,2,8,51.1,61.6,61.1,Not Certified,,2,0,Not Ready,In Training,38,69,26,37.7,494019.0,34,23.8,65.8,55.3,3.47,8,14.9,9,81.0,83.2,167,154,1,Low training progress,Assign mentor + mandatory reminders
PRT04929,Partner 4929,partner4929@demoapp.ai,+91-9363622381,Reseller,Relationship Manager,South,Kochi,Tier 2,MGR073,Partner Relationship Mastery,2025-10-30,2025-11-19,2025-10,4,20,Standard,9,3,31.1,At Risk,18.9,2,8,4,1,10,14,3,9,44.6,68.4,47.3,Not Certified,,1,0,Not Ready,In Training,61,98,39,39.8,916904.0,55,23.5,80.5,57.8,3.39,8,16.4,7,89.6,87.8,121,110,1,Low training progress,Assign mentor + mandatory reminders
PRT04930,Partner 4930,partner4930@demoapp.ai,+91-9471524355,Agent,Technician,South,Hyderabad,Tier 1,MGR018,Field Technician Bootcamp,2024-04-19,2024-05-14,2024-04,23,25,Standard,10,5,46.8,At Risk,17.4,8,10,3,0,11,11,2,13,71.3,64.9,64.9,Not Certified,,0,0,Not Ready,In Training,28,9,3,33.3,21526.0,131,19.6,62.5,59.9,3.39,5,22.9,20,88.4,89.5,104,93,0,Low performance,Complete final certification
PRT04931,Partner 4931,partner4931@demoapp.ai,+91-9550299550,Reseller,Sales,South,Kochi,Tier 2,MGR041,Sales Excellence,2024-03-12,2024-04-03,2024-03,24,22,Standard,14,6,42.0,At Risk,14.9,8,9,2,2,18,6,1,24,58.4,52.2,71.6,Not Certified,,0,0,Not Ready,In Training,54,90,23,25.6,209114.0,27,23.1,78.1,45.4,3.27,8,20.1,5,86.6,86.6,133,122,1,Low training progress,Assign mentor + mandatory reminders
PRT04932,Partner 4932,partner4932@demoapp.ai,+91-9113588937,Field Staff,Relationship Manager,North,Jaipur,Tier 2,MGR052,Partner Relationship Mastery,2025-08-25,2025-09-09,2025-08,6,15,Standard,8,1,14.0,At Risk,15.2,3,7,2,0,6,12,5,10,63.9,60.0,73.6,Not Certified,,1,0,Not Ready,In Training,32,143,54,37.8,513491.0,58,15.6,73.0,37.0,2.99,5,18.8,0,72.1,71.7,282,257,1,Low training progress,Assign mentor + mandatory reminders
PRT04933,Partner 4933,partner4933@demoapp.ai,+91-9804214298,Reseller,Technician,West,Ahmedabad,Tier 1,MGR060,Field Technician Bootcamp,2024-02-06,2024-02-22,2024-02,25,16,Standard,9,2,25.8,At Risk,17.8,4,8,2,2,8,13,2,13,37.9,54.9,58.4,Not Certified,,1,0,Not Ready,In Training,64,39,17,43.6,26659.0,157,26.3,61.4,56.1,3.33,6,21.9,23,84.6,83.7,162,149,1,Low training progress,Assign mentor + mandatory reminders
PRT04934,Partner 4934,partner4934@demoapp.ai,+91-9336520467,Agent,Sales,North,Delhi,Tier 1,MGR054,Sales Excellence,2025-09-05,2025-09-20,2025-09,6,15,Standard,16,8,48.0,At Risk,27.5,12,13,3,0,16,0,1,23,63.3,70.9,66.3,Not Certified,,1,0,Not Ready,In Training,53,24,10,41.7,196406.0,54,20.0,70.1,61.8,3.4,7,12.3,15,88.2,89.7,102,83,0,Low performance,Complete final certification
PRT04935,Partner 4935,partner4935@demoapp.ai,+91-9650481416,Field Staff,Operations,Central,Nagpur,Tier 2,MGR037,Ops Compliance Track,2026-01-16,2026-02-05,2026-01,1,20,Standard,11,5,44.7,At Risk,20.2,8,9,1,1,8,12,2,9,75.7,79.6,64.1,Not Certified,,2,0,Not Ready,In Training,9,15,6,40.0,28929.0,207,20.3,82.8,63.4,3.6,5,12.0,18,86.8,90.4,95,26,1,Low training progress,Assign mentor + mandatory reminders
PRT04936,Partner 4936,partner4936@demoapp.ai,+91-9999321401,Franchise,Support,North,Chandigarh,Tier 2,MGR001,Support Academy,2024-01-28,2024-02-11,2024-01,25,14,Fast,9,3,30.5,At Risk,8.6,4,9,1,2,13,15,3,13,49.0,61.9,63.0,Not Certified,,0,0,Not Ready,In Training,7,17,8,47.1,36782.0,174,24.3,70.2,61.5,3.37,5,25.5,0,89.0,87.2,127,108,1,Low training progress,Assign mentor + mandatory reminders
PRT04937,Partner 4937,partner4937@demoapp.ai,+91-9772307051,Agent,Support,East,Kolkata,Tier 1,MGR076,Support Academy,2025-08-30,2025-09-20,2025-08,6,21,Standard,15,10,66.1,In Progress,27.4,14,14,5,3,16,8,3,19,63.8,83.9,65.2,In Progress,,1,0,Almost Ready,In Training,19,18,8,44.4,0.0,76,20.0,95.4,68.5,3.5,6,14.3,35,88.9,93.8,61,22,0,Low performance,Complete final certification
PRT04938,Partner 4938,partner4938@demoapp.ai,+91-9711310569,Reseller,Sales,North,Lucknow,Tier 2,MGR056,Sales Excellence,2024-04-10,2024-05-01,2024-04,23,21,Standard,16,3,21.5,At Risk,28.0,9,18,3,3,5,19,3,23,51.5,54.3,67.0,Not Certified,,0,0,Not Ready,In Training,24,42,16,38.1,151490.0,24,33.4,67.0,46.7,2.82,6,21.8,-7,75.2,72.8,271,248,1,Low training progress,Assign mentor + mandatory reminders
PRT04939,Partner 4939,partner4939@demoapp.ai,+91-9165150765,Field Staff,Relationship Manager,West,Pune,Tier 1,MGR067,Partner Relationship Mastery,2024-08-08,2024-08-28,2024-08,19,20,Standard,12,4,31.3,At Risk,15.1,9,8,2,3,5,9,3,11,50.7,64.5,63.4,Not Certified,,2,0,Not Ready,In Training,36,82,26,31.7,484000.0,43,20.3,75.6,52.7,3.45,6,24.8,-19,86.8,86.9,130,117,1,Low training progress,Assign mentor + mandatory reminders
PRT04940,Partner 4940,partner4940@demoapp.ai,+91-9676285026,Franchise,Relationship Manager,North,Delhi,Tier 1,MGR018,Partner Relationship Mastery,2025-02-19,2025-03-11,2025-02,12,20,Standard,9,5,60.5,In Progress,18.3,6,8,0,1,18,6,2,11,69.4,52.5,94.0,In Progress,,2,0,Almost Ready,In Training,56,37,13,35.1,263279.0,52,27.5,79.8,47.0,3.28,5,14.0,34,79.4,85.5,144,125,0,Low performance,Complete final certification
PRT04941,Partner 4941,partner4941@demoapp.ai,+91-9986006259,Service Partner,Operations,East,Guwahati,Tier 2,MGR009,Ops Compliance Track,2025-05-31,2025-06-13,2025-05,9,13,Fast,13,3,26.0,At Risk,20.5,9,10,3,0,11,11,5,18,38.2,39.5,58.5,Not Certified,,0,0,Not Ready,In Training,6,3,1,33.3,3863.0,88,25.6,65.7,47.7,2.99,6,21.5,1,68.2,71.3,286,224,1,Low training progress,Assign mentor + mandatory reminders
PRT04942,Partner 4942,partner4942@demoapp.ai,+91-9778145753,Franchise,Sales,Central,Raipur,Tier 2,MGR073,Sales Excellence,2024-03-09,2024-03-25,2024-03,24,16,Standard,15,4,26.7,At Risk,28.5,8,14,5,0,7,18,4,18,69.5,61.9,67.4,Not Certified,,1,0,Not Ready,In Training,56,132,52,39.4,726638.0,40,22.9,69.7,61.3,3.19,6,21.2,5,76.4,77.9,220,143,1,Low training progress,Assign mentor + mandatory reminders
PRT04943,Partner 4943,partner4943@demoapp.ai,+91-9204420006,Field Staff,Relationship Manager,West,Pune,Tier 1,MGR065,Partner Relationship Mastery,2024-03-24,2024-03-29,2024-03,24,5,Fast,16,2,14.8,At Risk,32.3,11,15,2,1,6,23,4,15,60.9,38.8,50.8,Not Certified,,2,0,Not Ready,In Training,15,75,30,40.0,337024.0,6,29.9,59.1,39.5,2.5,6,24.0,-9,66.7,63.9,356,310,1,Low training progress,Assign mentor + mandatory reminders
PRT04944,Partner 4944,partner4944@demoapp.ai,+91-9941543179,Service Partner,Technician,North,Chandigarh,Tier 2,MGR068,Field Technician Bootcamp,2024-08-02,2024-08-19,2024-08,19,17,Standard,13,8,64.5,In Progress,25.3,10,8,3,4,25,0,1,10,69.7,88.8,75.5,In Progress,,1,0,Almost Ready,In Training,64,25,9,36.0,69457.0,212,19.5,92.5,71.0,3.99,4,12.7,33,100.0,100.0,1,1,0,Low performance,Complete final certification
PRT04945,Partner 4945,partner4945@demoapp.ai,+91-9875058500,Field Staff,Support,West,Mumbai,Tier 1,MGR036,Support Academy,2025-06-02,2025-06-12,2025-06,9,10,Fast,16,3,16.8,At Risk,19.1,11,17,0,1,11,9,4,22,38.0,58.1,61.7,Not Certified,,1,0,Not Ready,In Training,12,15,5,33.3,3896.0,142,20.9,82.4,40.5,3.46,6,19.5,-17,81.5,81.9,180,167,1,Low training progress,Assign mentor + mandatory reminders
PRT04946,Partner 4946,partner4946@demoapp.ai,+91-9244366103,Reseller,Sales,South,Hyderabad,Tier 1,MGR073,Sales Excellence,2024-11-02,2024-11-21,2024-11,16,19,Standard,15,5,32.4,At Risk,24.4,11,22,3,0,11,16,3,20,53.1,73.7,79.7,Not Certified,,0,0,Not Ready,In Training,15,122,50,41.0,1854141.0,41,16.2,73.2,64.2,3.54,6,15.6,14,97.3,93.8,61,50,1,Low training progress,Assign mentor + mandatory reminders
PRT04947,Partner 4947,partner4947@demoapp.ai,+91-9758570501,Field Staff,Relationship Manager,North,Jaipur,Tier 2,MGR018,Partner Relationship Mastery,2024-07-28,2024-08-09,2024-07,19,12,Fast,9,4,43.0,At Risk,24.8,8,8,2,1,16,3,1,9,72.2,61.2,61.2,Not Certified,,0,0,Not Ready,In Training,38,119,51,42.9,1060597.0,21,23.8,68.1,53.6,3.48,5,17.2,10,83.4,87.1,128,109,1,Low training progress,Assign mentor + mandatory reminders
PRT04948,Partner 4948,partner4948@demoapp.ai,+91-9808311715,Reseller,Sales,East,Patna,Tier 2,MGR061,Sales Excellence,2024-04-29,2024-05-02,2024-04,22,3,Fast,13,1,5.0,At Risk,31.6,8,9,4,3,5,17,2,18,56.6,51.6,47.6,Not Certified,,2,0,Not Ready,In Training,14,102,39,38.2,635112.0,40,15.6,64.4,38.0,3.08,6,24.7,-20,62.9,66.1,337,261,1,Low training progress,Assign mentor + mandatory reminders
PRT04949,Partner 4949,partner4949@demoapp.ai,+91-9644530654,Field Staff,Technician,West,Surat,Tier 2,MGR040,Field Technician Bootcamp,2026-01-06,2026-02-11,2026-01,2,36,Delayed,13,6,42.6,At Risk,28.3,11,11,3,1,18,0,2,14,59.7,64.6,65.2,Not Certified,,2,0,Not Ready,In Training,32,24,10,41.7,38513.0,111,26.9,76.0,53.2,3.44,5,13.6,-2,80.8,85.2,147,134,1,Low training progress,Assign mentor + mandatory reminders
PRT04950,Partner 4950,partner4950@demoapp.ai,+91-9256023308,Reseller,Technician,South,Chennai,Tier 1,MGR014,Field Technician Bootcamp,2025-06-19,2025-07-05,2025-06,8,16,Standard,14,5,36.3,At Risk,26.9,9,11,0,5,11,9,3,13,66.8,56.2,45.4,Not Certified,,0,0,Not Ready,In Training,37,2,1,50.0,4230.0,202,27.8,83.1,36.6,3.55,5,13.3,7,83.7,87.0,129,118,1,Low training progress,Assign mentor + mandatory reminders
PRT04951,Partner 4951,partner4951@demoapp.ai,+91-9415227665,Agent,Sales,West,Ahmedabad,Tier 1,MGR058,Sales Excellence,2026-01-19,2026-02-18,2026-01,1,30,Delayed,12,2,20.1,At Risk,16.3,11,9,1,1,7,22,4,16,42.1,44.4,65.5,Not Certified,,0,0,Not Ready,In Training,34,69,40,58.0,617759.0,14,28.5,71.3,47.4,3.08,10,19.4,-2,78.1,76.8,231,218,1,Low training progress,Assign mentor + mandatory reminders
PRT04952,Partner 4952,partner4952@demoapp.ai,+91-9865747033,Reseller,Operations,West,Ahmedabad,Tier 1,MGR029,Ops Compliance Track,2025-01-11,2025-01-25,2025-01,14,14,Fast,14,6,44.2,At Risk,24.2,6,15,0,3,13,11,2,11,65.2,60.0,64.9,Not Certified,,0,0,Not Ready,In Training,17,0,0,0.0,0.0,131,26.7,73.2,63.1,3.28,6,16.1,22,85.5,86.5,134,121,1,Low training progress,Assign mentor + mandatory reminders
PRT04953,Partner 4953,partner4953@demoapp.ai,+91-9612623732,Agent,Relationship Manager,South,Kochi,Tier 2,MGR013,Partner Relationship Mastery,2025-09-14,2025-10-16,2025-09,6,32,Delayed,13,2,17.8,At Risk,20.9,12,6,2,1,8,18,2,16,43.3,46.2,60.8,Not Certified,,0,0,Not Ready,In Training,34,20,9,45.0,147425.0,15,20.8,67.5,51.7,3.24,7,18.4,-4,83.4,80.9,190,179,1,Low training progress,Assign mentor + mandatory reminders
PRT04954,Partner 4954,partner4954@demoapp.ai,+91-9666017146,Service Partner,Technician,South,Hyderabad,Tier 1,MGR057,Field Technician Bootcamp,2025-05-01,2025-05-10,2025-05,10,9,Fast,10,4,36.5,At Risk,17.6,6,10,5,2,11,16,3,8,66.0,68.7,58.0,Not Certified,,0,0,Not Ready,In Training,8,13,7,53.8,38629.0,199,24.9,79.8,54.1,3.68,8,11.5,16,93.7,93.8,61,50,1,Low training progress,Assign mentor + mandatory reminders
PRT04955,Partner 4955,partner4955@demoapp.ai,+91-9699664696,Agent,Relationship Manager,West,Mumbai,Tier 1,MGR062,Partner Relationship Mastery,2025-02-03,2025-02-22,2025-02,13,19,Standard,12,6,48.2,At Risk,13.8,12,15,2,1,16,13,2,11,63.7,62.0,65.8,Not Certified,,1,0,Not Ready,In Training,46,75,28,37.3,322245.0,34,25.7,61.3,54.3,3.25,8,20.7,27,81.6,84.6,153,140,0,Low performance,Complete final certification
PRT04956,Partner 4956,partner4956@demoapp.ai,+91-9251924155,Agent,Support,South,Hyderabad,Tier 1,MGR026,Support Academy,2024-12-26,2025-01-04,2024-12,14,9,Fast,16,5,34.0,At Risk,35.7,12,19,3,3,6,14,3,18,59.3,71.5,68.2,Not Certified,,2,0,Not Ready,In Training,7,20,9,45.0,34835.0,156,14.6,79.5,55.0,3.97,6,17.8,-7,91.4,95.1,48,38,1,Low training progress,Assign mentor + mandatory reminders
PRT04957,Partner 4957,partner4957@demoapp.ai,+91-9167031918,Service Partner,Relationship Manager,North,Lucknow,Tier 2,MGR078,Partner Relationship Mastery,2025-01-15,2025-02-23,2025-01,14,39,Delayed,15,2,11.3,At Risk,8.9,13,17,3,1,8,19,3,21,52.0,44.2,58.6,Not Certified,,2,0,Not Ready,In Training,63,65,16,24.6,364440.0,14,29.7,81.9,37.1,3.13,9,23.6,-20,77.1,75.4,245,225,1,Low training progress,Assign mentor + mandatory reminders
PRT04958,Partner 4958,partner4958@demoapp.ai,+91-9494183992,Agent,Sales,South,Hyderabad,Tier 1,MGR057,Sales Excellence,2024-11-09,2024-11-25,2024-11,16,16,Standard,13,7,51.5,At Risk,28.4,9,10,2,2,21,12,2,9,52.9,66.0,58.0,Not Certified,,1,0,Not Ready,In Training,47,91,36,39.6,971090.0,34,20.5,70.1,63.5,3.07,10,20.6,5,88.7,87.2,127,116,1,Poor customer satisfaction,Quality coaching
PRT04959,Partner 4959,partner4959@demoapp.ai,+91-9689529982,Agent,Support,Central,Nagpur,Tier 2,MGR002,Support Academy,2025-05-01,2025-05-26,2025-05,10,25,Standard,10,3,30.9,At Risk,21.9,8,13,3,3,11,11,3,14,60.6,62.8,69.4,Not Certified,,0,0,Not Ready,In Training,2,20,9,45.0,22972.0,207,16.1,56.8,49.8,3.39,6,21.2,8,76.1,80.4,195,118,1,Low training progress,Assign mentor + mandatory reminders
PRT04960,Partner 4960,partner4960@demoapp.ai,+91-9170349997,Reseller,Support,South,Hyderabad,Tier 1,MGR027,Support Academy,2025-01-09,2025-01-31,2025-01,14,22,Standard,9,4,39.6,At Risk,25.6,7,9,1,3,13,2,3,13,74.4,60.9,66.0,Not Certified,,0,0,Not Ready,In Training,13,2,1,50.0,5311.0,100,22.9,83.9,46.0,3.54,6,17.6,9,88.2,89.8,101,90,1,Low training progress,Assign mentor + mandatory reminders
PRT04961,Partner 4961,partner4961@demoapp.ai,+91-9306798135,Franchise,Support,South,Hyderabad,Tier 1,MGR078,Support Academy,2026-01-07,2026-01-25,2026-01,2,18,Standard,10,5,48.2,At Risk,16.9,7,13,1,1,12,7,1,13,68.7,60.7,64.2,Not Certified,,0,0,Not Ready,In Training,7,1,0,0.0,0.0,97,25.4,68.8,66.2,3.4,5,17.7,-11,86.4,88.8,111,100,0,Low performance,Complete final certification
PRT04962,Partner 4962,partner4962@demoapp.ai,+91-9273074528,Franchise,Support,North,Chandigarh,Tier 2,MGR015,Support Academy,2025-11-14,2025-12-06,2025-11,4,22,Standard,10,2,21.6,At Risk,15.7,8,12,1,3,5,19,3,12,66.2,59.4,53.3,Not Certified,,2,0,Not Ready,In Training,15,21,9,42.9,46663.0,128,16.5,72.8,48.4,3.35,6,21.8,-2,79.8,80.6,193,174,1,Low training progress,Assign mentor + mandatory reminders
PRT04963,Partner 4963,partner4963@demoapp.ai,+91-9701096111,Field Staff,Sales,North,Lucknow,Tier 2,MGR077,Sales Excellence,2024-12-18,2025-01-16,2024-12,15,29,Delayed,16,5,31.2,At Risk,29.7,2,16,2,0,9,5,4,19,57.2,56.1,66.8,Not Certified,,2,0,Not Ready,In Training,49,176,72,40.9,1720728.0,18,27.9,76.0,55.7,2.99,6,20.9,7,76.5,76.7,232,213,1,Low training progress,Assign mentor + mandatory reminders
PRT04964,Partner 4964,partner4964@demoapp.ai,+91-9985819449,Agent,Operations,Central,Indore,Tier 2,MGR042,Ops Compliance Track,2024-10-27,2024-11-19,2024-10,16,23,Standard,12,3,28.1,At Risk,24.6,7,10,1,2,8,10,3,10,61.8,64.9,49.2,Not Certified,,1,0,Not Ready,In Training,6,37,16,43.2,38733.0,175,28.5,80.5,46.8,3.07,7,13.6,-6,76.4,76.9,230,153,1,Low training progress,Assign mentor + mandatory reminders
PRT04965,Partner 4965,partner4965@demoapp.ai,+91-9376700685,Agent,Sales,East,Guwahati,Tier 2,MGR055,Sales Excellence,2025-07-30,2025-08-18,2025-07,7,19,Standard,11,4,35.5,At Risk,19.4,8,16,0,2,13,7,3,13,66.0,57.6,50.9,Not Certified,,0,0,Not Ready,In Training,7,106,44,41.5,1022855.0,35,19.8,82.3,58.5,3.27,6,20.3,11,81.7,83.0,169,108,1,Low training progress,Assign mentor + mandatory reminders
PRT04966,Partner 4966,partner4966@demoapp.ai,+91-9929057225,Franchise,Sales,West,Mumbai,Tier 1,MGR055,Sales Excellence,2025-05-03,2025-05-25,2025-05,10,22,Standard,15,3,17.5,At Risk,19.0,12,7,0,2,8,15,5,19,60.9,54.9,67.0,Not Certified,,0,0,Not Ready,In Training,19,94,38,40.4,567112.0,8,20.6,73.9,40.0,2.85,6,25.1,-8,69.2,69.2,307,284,1,Low training progress,Assign mentor + mandatory reminders
PRT04967,Partner 4967,partner4967@demoapp.ai,+91-9280628059,Agent,Support,West,Mumbai,Tier 1,MGR041,Support Academy,2024-06-25,2024-07-28,2024-06,20,33,Delayed,11,2,20.4,At Risk,22.6,10,9,2,1,6,25,3,23,64.9,57.3,60.0,Not Certified,,2,0,Not Ready,In Training,10,8,3,37.5,14211.0,217,30.0,73.7,46.1,3.43,10,19.8,-17,83.2,83.1,168,155,1,Low training progress,Assign mentor + mandatory reminders
PRT04968,Partner 4968,partner4968@demoapp.ai,+91-9121373175,Agent,Technician,South,Hyderabad,Tier 1,MGR042,Field Technician Bootcamp,2025-09-25,2025-10-10,2025-09,5,15,Standard,15,5,34.3,At Risk,27.0,10,8,4,0,5,20,2,23,49.8,49.3,66.9,Not Certified,,0,0,Not Ready,In Training,30,12,4,33.3,18589.0,128,25.1,74.7,55.9,3.13,9,21.2,-20,89.8,85.8,141,130,1,Low training progress,Assign mentor + mandatory reminders
PRT04969,Partner 4969,partner4969@demoapp.ai,+91-9901244309,Franchise,Sales,West,Ahmedabad,Tier 1,MGR046,Sales Excellence,2025-06-02,2025-06-05,2025-06,9,3,Fast,13,5,36.8,At Risk,17.5,8,12,1,1,17,0,1,15,56.4,74.9,60.4,Not Certified,,1,0,Not Ready,In Training,43,159,58,36.5,572807.0,28,25.6,68.6,47.8,3.73,5,8.3,-6,76.3,84.8,151,138,1,Low training progress,Assign mentor + mandatory reminders
PRT04970,Partner 4970,partner4970@demoapp.ai,+91-9922294586,Field Staff,Technician,Central,Raipur,Tier 2,MGR052,Field Technician Bootcamp,2025-04-17,2025-04-26,2025-04,11,9,Fast,10,1,11.7,At Risk,10.7,9,10,2,1,2,39,4,9,57.3,37.4,59.6,Not Certified,,2,0,Not Ready,In Training,9,26,9,34.6,21322.0,150,30.8,73.7,33.3,3.28,8,25.7,-13,74.3,75.4,245,168,1,Low training progress,Assign mentor + mandatory reminders
PRT04971,Partner 4971,partner4971@demoapp.ai,+91-9715723491,Field Staff,Relationship Manager,West,Pune,Tier 1,MGR060,Partner Relationship Mastery,2025-08-17,2025-08-27,2025-08,7,10,Fast,16,2,15.3,At Risk,46.6,15,12,3,1,8,14,6,21,57.7,61.1,48.3,Not Certified,,2,0,Not Ready,In Training,21,68,25,36.8,526668.0,19,20.0,48.6,40.4,3.21,6,15.6,-11,66.7,71.1,288,271,1,Low training progress,Assign mentor + mandatory reminders
PRT04972,Partner 4972,partner4972@demoapp.ai,+91-9722879607,Franchise,Sales,West,Mumbai,Tier 1,MGR036,Sales Excellence,2024-06-20,2024-07-01,2024-06,21,11,Fast,14,7,53.3,At Risk,30.4,12,11,7,1,12,2,4,17,70.1,71.7,73.2,Not Certified,,2,0,Not Ready,In Training,37,30,15,50.0,174713.0,4,15.8,77.9,63.6,3.99,6,18.2,10,100.0,100.0,1,1,0,Low performance,Complete final certification
PRT04973,Partner 4973,partner4973@demoapp.ai,+91-9789926554,Agent,Operations,South,Chennai,Tier 1,MGR035,Ops Compliance Track,2025-08-30,2025-09-10,2025-08,6,11,Fast,16,4,21.9,At Risk,32.8,11,9,2,1,5,12,3,21,80.7,54.2,46.8,Not Certified,,2,0,Not Ready,In Training,7,33,9,27.3,50681.0,88,34.7,71.3,50.4,3.13,5,21.5,-6,75.7,76.2,237,226,1,Low training progress,Assign mentor + mandatory reminders
PRT04974,Partner 4974,partner4974@demoapp.ai,+91-9189952926,Service Partner,Support,West,Ahmedabad,Tier 1,MGR063,Support Academy,2024-04-02,2024-04-20,2024-04,23,18,Standard,8,3,41.0,At Risk,14.0,8,8,5,0,12,5,3,8,66.1,61.8,74.7,Not Certified,,1,0,Not Ready,In Training,4,32,12,37.5,96480.0,157,16.6,77.4,53.4,3.66,5,23.3,15,88.8,91.6,83,71,1,Low training progress,Assign mentor + mandatory reminders
PRT04975,Partner 4975,partner4975@demoapp.ai,+91-9491743665,Field Staff,Technician,North,Chandigarh,Tier 2,MGR061,Field Technician Bootcamp,2025-08-26,2025-09-15,2025-08,6,20,Standard,10,5,51.3,At Risk,21.1,7,8,3,2,12,3,1,8,72.2,77.0,77.4,Not Certified,,2,0,Not Ready,In Training,27,24,12,50.0,30639.0,136,18.1,60.9,59.2,3.69,5,17.9,9,88.8,93.4,65,48,0,Low performance,Complete final certification
PRT04976,Partner 4976,partner4976@demoapp.ai,+91-9566703529,Agent,Sales,West,Pune,Tier 1,MGR052,Sales Excellence,2025-03-25,2025-04-14,2025-03,11,20,Standard,10,5,46.2,At Risk,13.3,7,10,4,2,16,9,1,13,55.2,62.0,63.1,Not Certified,,2,0,Not Ready,In Training,18,76,25,32.9,394656.0,48,19.8,63.7,59.7,3.27,5,19.6,23,82.2,84.8,151,138,0,Low performance,Complete final certification
PRT04977,Partner 4977,partner4977@demoapp.ai,+91-9305487432,Field Staff,Relationship Manager,South,Kochi,Tier 2,MGR037,Partner Relationship Mastery,2025-03-18,2025-03-30,2025-03,12,12,Fast,14,3,23.8,At Risk,26.5,14,11,3,1,5,4,4,15,66.5,47.6,53.6,Not Certified,,0,0,Not Ready,In Training,29,104,34,32.7,638708.0,3,19.7,71.1,43.9,3.1,7,22.5,-6,81.1,79.2,207,196,1,Low training progress,Assign mentor + mandatory reminders
PRT04978,Partner 4978,partner4978@demoapp.ai,+91-9152435774,Franchise,Relationship Manager,East,Patna,Tier 2,MGR046,Partner Relationship Mastery,2025-07-06,2025-08-01,2025-07,8,26,Standard,15,6,38.5,At Risk,28.6,15,14,2,1,13,14,2,18,65.0,72.9,69.3,Not Certified,,0,0,Not Ready,In Training,40,39,16,41.0,276866.0,27,23.6,88.3,68.2,3.47,6,16.8,13,94.4,92.4,75,28,1,Low training progress,Assign mentor + mandatory reminders
PRT04979,Partner 4979,partner4979@demoapp.ai,+91-9404936615,Reseller,Sales,Central,Nagpur,Tier 2,MGR046,Sales Excellence,2024-08-24,2024-09-15,2024-08,18,22,Standard,9,1,14.6,At Risk,12.0,7,10,4,0,5,21,4,8,54.7,64.5,45.3,Not Certified,,1,0,Not Ready,In Training,40,31,16,51.6,283967.0,32,21.0,71.0,38.8,3.87,5,13.9,-2,77.2,83.4,165,88,1,Low training progress,Assign mentor + mandatory reminders
PRT04980,Partner 4980,partner4980@demoapp.ai,+91-9588077660,Service Partner,Sales,East,Patna,Tier 2,MGR035,Sales Excellence,2025-08-07,2025-09-07,2025-08,7,31,Delayed,9,4,47.1,At Risk,15.8,5,9,3,3,10,10,3,13,84.9,66.4,60.1,Not Certified,,1,0,Not Ready,In Training,47,117,46,39.3,967785.0,2,24.6,71.5,67.1,3.36,9,26.0,21,87.7,88.9,110,53,0,Low performance,Complete final certification
